word,pos_tag
her,PRP$
coat,NN
.,.
Her,PRP$
coat,NN
was,VBD
out,IN
of,IN
style,NN
.,.
I,PRP
need,VBP
a,DT
new,JJ
winter,NN
coat,NN
.,.
Wear,IN
your,PRP$
heavy,JJ
coat,NN
today,NN
.,.
Have,VBP
you,PRP
seen,VBN
my,PRP$
[,JJ
raincoat,NN
],NN
?,.
Hang,NNP
it,PRP
on,IN
the,DT
coat,NN
rack,NN
over,IN
there,RB
.,.
My,PRP$
phone,NN
is,VBZ
in,IN
my,PRP$
coat,NN
pocket,NN
.,.
It,PRP
was,VBD
my,PRP$
turn,NN
to,TO
change,VB
Dan,NNP
's,POS
diaper,NN
.,.
We,PRP
ran,VBD
out,IN
of,IN
diapers,NNS
.,.
Tyler,NNP
is,VBZ
so,RB
active,JJ
his,PRP$
diaper,JJ
slips,NNS
off,IN
.,.
Victoria,NNP
was,VBD
very,RB
good,JJ
at,IN
changing,VBG
Billy,NNP
's,POS
diaper,NN
.,.
Paul,NNP
hated,VBD
changing,VBG
diapers,NNS
.,.
Please,NNP
pick,VB
up,RP
more,JJR
diapers,NNS
at,IN
the,DT
store,NN
.,.
Do,VBP
n't,RB
buy,VB
too,RB
many,JJ
newborn,JJ
sized,VBN
diapers,NNS
.,.
I,PRP
'll,MD
carry,VB
the,DT
baby,NN
's,POS
diaper,NN
bag,NN
for,IN
you,PRP
.,.
This,DT
bathroom,NN
has,VBZ
a,DT
diaper,NN
changing,VBG
station,NN
.,.
That,DT
store,NN
sells,VBZ
adult,NN
diapers,NNS
.,.
Carley,NNP
went,VBD
shopping,VBG
for,IN
a,DT
dress,NN
today,NN
.,.
Marina,NNP
wanted,VBD
a,DT
white,JJ
dress,NN
for,IN
summer,NN
.,.
Paula,NNP
got,VBD
a,DT
new,JJ
dress,NN
for,IN
her,PRP$
birthday,NN
.,.
Gina,NNP
was,VBD
in,IN
a,DT
glamorous,JJ
gold,NN
dress,NN
.,.
She,PRP
wore,VBD
a,DT
very,RB
expensive,JJ
looking,VBG
dress,NN
.,.
I,PRP
need,VBP
a,DT
cocktail,NN
dress,NN
for,IN
the,DT
party,NN
.,.
Her,PRP$
wedding,NN
dress,NN
was,VBD
gorgeous,JJ
.,.
What,WP
is,VBZ
the,DT
dress,NN
code,NN
for,IN
the,DT
event,NN
?,.
Let,NNP
's,POS
try,VB
these,DT
on,IN
in,IN
the,DT
[,NN
dressing,VBG
],JJ
room,NN
.,.
I,PRP
prefer,VBP
dresses,NNS
to,TO
pants,NNS
.,.
Her,PRP$
earrings,NNS
were,VBD
very,RB
shiny,JJ
.,.
Gloria,NNP
always,RB
wore,VBD
very,RB
big,JJ
earrings,NNS
.,.
My,PRP$
earrings,NNS
are,VBP
handmade,VBN
.,.
Tina,NNP
was,VBD
sad,JJ
because,IN
she,PRP
lost,VBD
her,PRP
earrings,NNS
.,.
Mindy,NNP
always,RB
wore,VBD
cute,JJ
orange,NN
earrings,NNS
.,.
The,DT
little,JJ
box,NN
contained,VBD
pearl,JJ
earrings,NNS
.,.
This,DT
store,NN
only,RB
sells,VBZ
earrings,NNS
for,IN
pierced,JJ
ears,NNS
.,.
He,PRP
gave,VBD
me,PRP
diamond,NN
earrings,NNS
for,IN
my,PRP$
birthday,NN
.,.
She,PRP
never,RB
wears,VBZ
earrings,NNS
.,.
Sometimes,RB
men,NNS
wear,JJ
earrings,NNS
.,.
She,PRP
wore,VBD
gloves,NNS
to,TO
avoid,VB
getting,VBG
a,DT
tan,NN
.,.
Grandmother,NNP
always,RB
wore,VBD
gloves,NNS
.,.
The,DT
driver,NN
wore,VBD
white,JJ
gloves,NNS
.,.
They,PRP
wear,VBP
gloves,NNS
when,WRB
handling,VBG
the,DT
evidence,NN
.,.
It,PRP
's,VBZ
very,RB
cold,JJ
so,IN
you,PRP
must,MD
wear,VB
gloves,NNS
.,.
I,PRP
lost,VBD
my,PRP$
gloves,NNS
.,.
Have,VBP
you,PRP
seen,VBN
my,PRP$
gloves,NNS
?,.
She,PRP
gave,VBD
me,PRP
beautiful,JJ
gloves,NNS
for,IN
Christmas,NNP
.,.
Do,VBP
n't,RB
treat,VB
me,PRP
with,IN
kid,NN
gloves,NNS
.,.
Medical,JJ
workers,NNS
always,RB
wear,VBP
protective,JJ
gloves,NNS
.,.
Her,PRP$
blue,JJ
gown,NN
made,VBD
her,PRP$
look,NN
like,IN
Cinderella,NNP
.,.
She,PRP
wore,VBD
a,DT
beautiful,JJ
gown,NN
to,TO
the,DT
party,NN
.,.
Lisa,NNP
wore,VBD
an,DT
expensive,JJ
gown,NN
.,.
She,PRP
needed,VBD
a,DT
gown,NN
for,IN
tomorrow,NN
's,POS
fancy,JJ
dinner,NN
.,.
Laura,NNP
wanted,VBD
the,DT
pink,NN
gown,NN
.,.
I,PRP
do,VBP
n't,RB
often,RB
wear,JJ
ball,JJ
gowns,NNS
.,.
The,DT
women,NNS
in,IN
the,DT
wedding,NN
party,NN
wore,VBD
gowns,NNS
.,.
The,DT
First,NNP
Lady,NNP
looked,VBD
beautiful,JJ
in,IN
her,PRP$
gown,NN
.,.
Gowns,NNP
are,VBP
very,RB
expensive,JJ
.,.
I,PRP
've,VBP
only,RB
worn,VB
this,DT
gown,JJ
once,RB
.,.
My,PRP$
father,NN
has,VBZ
a,DT
large,JJ
hat,DT
collection,NN
.,.
It,PRP
is,VBZ
rude,JJ
to,TO
wear,VB
a,DT
hat,DT
inside,NN
.,.
He,PRP
wore,VBD
a,DT
white,JJ
cowboy,NN
hat,NN
.,.
She,PRP
wore,VBD
a,DT
hat,NN
to,TO
block,VB
the,DT
sun,NN
.,.
They,PRP
removed,VBD
their,PRP$
hats,NNS
out,IN
of,IN
respect,NN
.,.
There,EX
was,VBD
a,DT
hat,NN
stand,NN
in,IN
the,DT
corner,NN
.,.
A,DT
beret,NN
is,VBZ
a,DT
kind,NN
of,IN
hat,NN
.,.
Hats,VBZ
off,IN
to,TO
you,PRP
!,.
He,PRP
tipped,VBD
his,PRP$
hat,NN
to,TO
the,DT
ladies,NNS
.,.
Take,VB
your,PRP$
sun,NN
hat,NN
to,TO
the,DT
beach,NN
.,.
Her,PRP$
jacket,NN
was,VBD
from,IN
a,DT
secondhand,NN
store,NN
.,.
Jane,NNP
had,VBD
a,DT
nice,JJ
jacket,NN
collection,NN
.,.
She,PRP
likes,VBZ
shopping,VBG
for,IN
jackets,NNS
in,IN
Harajuku,NNP
.,.
Paula,NNP
ripped,VBD
her,PRP$
jacket,NN
.,.
Wendy,NNP
bought,VBD
a,DT
new,JJ
jacket,NN
for,IN
running,VBG
.,.
Can,MD
I,PRP
borrow,VB
a,DT
jacket,NN
?,.
Does,VBZ
this,DT
jacket,NN
have,VBP
a,DT
hood,NN
?,.
I,PRP
left,VBD
my,PRP$
jacket,NN
in,IN
the,DT
taxi,NN
.,.
I,PRP
wore,VBD
a,DT
lightweight,JJ
jacket,NN
today,NN
.,.
I,PRP
like,IN
your,PRP$
denim,NN
jacket,NN
.,.
Ripped,JJ
jeans,NNS
are,VBP
in,IN
style,NN
.,.
She,PRP
wanted,VBD
a,DT
new,JJ
pair,NN
of,IN
jeans,NNS
.,.
She,PRP
no,RB
longer,RBR
fit,VB
in,IN
her,PRP$
favorite,JJ
jeans,NNS
.,.
Jeans,NNS
are,VBP
always,RB
in,IN
style,NN
.,.
It,PRP
was,VBD
surprising,VBG
to,TO
see,VB
Alex,NNP
wearing,VBG
jeans,NNS
.,.
Levi,NNP
Strauss,NNP
made,VBD
the,DT
first,JJ
jeans,NNS
.,.
Jeans,NNPS
were,VBD
made,VBN
for,IN
gold,JJ
miners,NNS
.,.
Jeans,NNS
are,VBP
made,VBN
of,IN
denim,NN
.,.
Let,VB
's,POS
go,VB
shopping,NN
for,IN
jeans,NNS
.,.
Please,NNP
wear,IN
a,DT
dress,NN
and,CC
not,RB
your,PRP$
jeans,NNS
.,.
Her,PRP$
boyfriend,NN
gave,VBD
her,PRP
a,DT
beautiful,JJ
pearl,NN
necklace,NN
.,.
The,DT
chain,NN
on,IN
her,PRP$
necklace,NN
broke,NN
.,.
She,PRP
received,VBD
a,DT
necklace,NN
as,IN
a,DT
birthday,JJ
present,NN
.,.
Her,PRP$
necklace,NN
was,VBD
very,RB
important,JJ
to,TO
her,PRP$
.,.
He,PRP
lost,VBD
her,PRP
necklace,NN
.,.
She,PRP
only,RB
wears,VBZ
silver,JJ
necklaces,NNS
.,.
I,PRP
put,VBD
my,PRP$
necklace,NN
next,IN
the,DT
sink,NN
.,.
Do,VBP
n't,RB
let,VB
the,DT
baby,NN
grab,VB
your,PRP$
necklace,NN
.,.
This,DT
necklace,NN
is,VBZ
made,VBN
of,IN
African,JJ
beads,NNS
.,.
That,IN
store,NN
sells,VBZ
gorgeous,JJ
necklaces,NNS
and,CC
bracelets,NNS
.,.
Beth,NNP
always,RB
wore,VBD
her,PRP
pink,NN
pajamas,NN
.,.
Mother,NNP
told,VBD
us,PRP
to,TO
change,VB
into,IN
our,PRP$
pajamas,NN
.,.
Liam,NNP
refused,VBD
to,TO
wear,VB
his,PRP$
pajamas,NN
.,.
Dan,NNP
liked,VBD
his,PRP$
striped,JJ
pajamas,NN
.,.
The,DT
twins,NNS
liked,VBD
wearing,VBG
the,DT
same,JJ
pajamas,NN
.,.
I,PRP
ca,MD
n't,RB
find,VB
my,PRP$
pajamas,NN
.,.
She,PRP
often,RB
wore,VBD
her,PRP
pajamas,NN
until,IN
noon,NN
.,.
She,PRP
keeps,VBZ
her,PRP$
pajamas,NN
under,IN
her,PRP$
pillow,NN
.,.
He,PRP
never,RB
wears,VBZ
pajamas,NN
.,.
He,PRP
went,VBD
outside,RB
in,IN
his,PRP$
pajamas,NN
.,.
She,PRP
bought,VBD
new,JJ
pants,NNS
for,IN
work,NN
.,.
Kyle,NNP
ripped,VBD
his,PRP$
pants,NNS
again,RB
.,.
Nina,NNP
's,POS
pants,NNS
make,VBP
her,PRP$
legs,NNS
look,VBP
long,RB
.,.
She,PRP
bought,VBD
those,DT
pants,NNS
five,CD
years,NNS
ago,RB
.,.
I,PRP
lost,VBD
weight,NN
so,RB
I,PRP
need,VBP
new,JJ
pants,NNS
.,.
Hillary,NNP
Clinton,NNP
wears,VBZ
[,NNP
pant,NN
],NN
suits,NNS
.,.
This,DT
will,MD
look,VB
nice,JJ
with,IN
your,PRP$
black,JJ
pants,NNS
.,.
You,PRP
are,VBP
too,RB
old,JJ
to,TO
wear,VB
leather,JJ
pants,NNS
.,.
The,DT
painters,NNS
all,DT
wore,VBP
work,NN
pants,NNS
.,.
I,PRP
left,VBD
my,PRP$
wallet,NN
in,IN
my,PRP$
other,JJ
pants,NNS
.,.
Hana,NNP
had,VBD
an,DT
engagement,JJ
ring,NN
on,IN
her,PRP$
finger,NN
.,.
She,PRP
received,VBD
a,DT
ring,NN
from,IN
her,PRP$
boyfriend,NN
.,.
I,PRP
got,VBD
a,DT
beautiful,JJ
handmade,NN
ring,NN
yesterday,NN
.,.
The,DT
ring,NN
did,VBD
not,RB
fit,VB
.,.
She,PRP
lost,VBD
her,PRP
precious,JJ
ring,NN
.,.
My,PRP$
finger,NN
is,VBZ
too,RB
fat,JJ
for,IN
my,PRP$
ring,NN
.,.
They,PRP
exchanged,VBD
rings,NNS
in,IN
the,DT
ceremony,NN
.,.
Her,PRP$
ring,NN
went,VBD
down,IN
the,DT
sink,NN
drain,NN
.,.
Have,VBP
you,PRP
seen,VBN
my,PRP$
wedding,VBG
ring,NN
?,.
That,DT
girl,NN
has,VBZ
a,DT
ring,NN
in,IN
her,PRP$
nose,NN
.,.
She,PRP
was,VBD
wearing,VBG
a,DT
long,JJ
robe,NN
.,.
Gina,NNP
wore,VBD
a,DT
pink,NN
[,NNP
bathrobe,NN
],NNP
.,.
Wizards,NNS
are,VBP
known,VBN
to,TO
wear,VB
robes,NNS
.,.
His,PRP$
robe,NN
was,VBD
a,DT
dark,JJ
red,JJ
.,.
He,PRP
looked,VBD
wise,NN
in,IN
a,DT
robe,NN
.,.
Please,NNP
stop,VB
taking,VBG
my,PRP$
[,NN
bathrobe,NN
],NN
!,.
A,DT
robe,NN
is,VBZ
similar,JJ
to,TO
a,DT
cloak,NN
.,.
He,PRP
got,VBD
the,DT
newspaper,NN
wearing,VBG
his,PRP$
robe,NN
.,.
I,PRP
will,MD
pack,VB
a,DT
robe,NN
and,CC
pajamas,NN
.,.
We,PRP
were,VBD
all,DT
in,IN
our,PRP$
[,NN
bathrobes,VBZ
],JJ
having,VBG
breakfast,NN
.,.
She,PRP
wore,VBD
a,DT
scarf,NN
today,NN
.,.
Haley,NNP
always,RB
wears,VBZ
scarves,NNS
.,.
Mother,NNP
liked,VBD
wearing,VBG
her,PRP$
favorite,JJ
purple,JJ
scarf,NN
.,.
Her,PRP$
scarf,JJ
got,VBD
caught,VBN
on,IN
a,DT
branch,NN
.,.
She,PRP
wore,VBD
her,PRP
scarf,NN
because,IN
it,PRP
got,VBD
chilly,RB
.,.
He,PRP
gave,VBD
me,PRP
a,DT
warm,JJ
scarf,NN
for,IN
Christmas,NNP
.,.
Hey,NNP
",",","
can,MD
I,PRP
borrow,VB
your,PRP$
red,JJ
scarf,NN
?,.
This,DT
scarf,NN
is,VBZ
made,VBN
of,IN
silk,NN
.,.
I,PRP
'll,MD
give,VB
mom,NN
another,DT
scarf,NN
for,IN
her,PRP$
birthday,NN
.,.
What,WP
a,DT
beautiful,NN
cashmere,RB
scarf,JJ
!,.
Ryan,NNP
already,RB
spilled,VBD
something,NN
on,IN
his,PRP$
shirt,NN
.,.
The,DT
t-shirt,NN
was,VBD
too,RB
small,JJ
on,IN
him,PRP
.,.
Mother,NNP
wanted,VBD
Mark,NNP
to,TO
wear,VB
a,DT
nicer,NN
shirt,NN
.,.
All,DT
of,IN
his,PRP$
shirts,NNS
were,VBD
white,JJ
.,.
Frank,NNP
ripped,VBD
his,PRP$
shirt,NN
today,NN
.,.
Would,MD
you,PRP
lend,VB
me,PRP
a,DT
shirt,NN
?,.
He,PRP
keeps,VBZ
a,DT
clean,JJ
shirt,NN
in,IN
this,DT
office,NN
.,.
I,PRP
ironed,VBD
a,DT
ton,NN
of,IN
shirts,NNS
last,JJ
night,NN
.,.
Keep,VB
your,PRP$
shirt,NN
on,IN
!,.
This,DT
shirt,NN
is,VBZ
dry,JJ
clean,JJ
only,RB
.,.
Neal,NNP
needed,VBD
new,JJ
shoes,NNS
.,.
Paula,NNP
bought,VBD
new,JJ
shoes,NNS
.,.
Wendy,NNP
's,POS
shoes,NNS
are,VBP
too,RB
small,JJ
for,IN
her,PRP$
now,RB
.,.
Her,PRP$
shoes,NNS
got,VBD
very,RB
muddy,JJ
.,.
Alana,NNP
went,VBD
shopping,VBG
for,IN
shoes,NNS
.,.
Please,NNP
take,VB
off,RP
your,PRP$
shoes,NNS
.,.
Please,NNP
leave,VB
your,PRP$
shoes,NNS
by,IN
the,DT
door,NN
.,.
We,PRP
do,VBP
n't,RB
wear,VB
shoes,NNS
in,IN
the,DT
house,NN
here,RB
.,.
Do,VBP
you,PRP
have,VB
these,DT
shoes,NNS
in,IN
my,PRP$
size,NN
?,.
What,WP
comfortable,JJ
shoes,NNS
!,.
She,PRP
wore,VBD
shorts,NNS
because,IN
it,PRP
was,VBD
hot,JJ
.,.
Her,PRP$
shorts,NNS
looked,VBD
too,RB
big,JJ
on,IN
her,PRP$
.,.
They,PRP
always,RB
wear,VBP
basketball,JJ
shorts,NNS
during,IN
practice,NN
.,.
His,PRP$
shorts,NNS
ripped,VBD
.,.
He,PRP
was,VBD
wearing,VBG
striped,JJ
shorts,NNS
.,.
Japanese,JJ
elementary,JJ
school,NN
boys,NNS
wear,JJ
shorts,NNS
year-round,RB
.,.
Have,VBP
you,PRP
seen,VBN
my,PRP$
blue,JJ
shorts,NNS
?,.
I,PRP
need,VBP
to,TO
wash,VB
my,PRP$
exercise,NN
shorts,NNS
.,.
I,PRP
have,VBP
n't,RB
wore,JJR
shorts,NNS
in,IN
years,NNS
.,.
Are,VBP
these,DT
your,PRP$
shorts,NNS
?,.
Her,PRP$
skirt,NN
was,VBD
very,RB
long,RB
.,.
Carla,NNP
was,VBD
wearing,VBG
a,DT
beautiful,JJ
skirt,NN
.,.
Wendy,NNP
wore,VBD
her,PRP$
favorite,JJ
skirt,NN
.,.
Mother,NNP
owned,VBD
many,JJ
different,JJ
skirts,NNS
.,.
I,PRP
do,VBP
n't,RB
like,VB
wearing,VBG
skirts,NNS
during,IN
winter,NN
.,.
She,PRP
tripped,VBD
on,IN
her,PRP
long,JJ
skirt,NN
.,.
Try,VB
this,DT
blue,JJ
skirt,NN
with,IN
that,DT
blouse,NN
.,.
He,PRP
hid,VBD
behind,IN
his,PRP$
mother,NN
's,POS
skirt,NN
.,.
Her,PRP$
wedding,NN
dress,NN
had,VBD
a,DT
full,JJ
skirt,NN
.,.
The,DT
skirt,NN
was,VBD
made,VBN
of,IN
lace,NN
.,.
Your,PRP$
slip,NN
is,VBZ
showing,VBG
.,.
I,PRP
need,VBP
to,TO
buy,VB
a,DT
black,JJ
slip,NN
.,.
Do,VB
you,PRP
sell,VB
half,JJ
slips,NNS
here,RB
?,.
Slips,NNP
are,VBP
on,IN
sale,NN
at,IN
Macy,NNP
's,POS
this,DT
week,NN
.,.
This,DT
slip,NN
is,VBZ
adjustable,JJ
.,.
You,PRP
can,MD
buy,VB
inexpensive,JJ
slips,NNS
at,IN
Uniqlo,NNP
.,.
This,DT
is,VBZ
my,PRP$
favorite,JJ
slip,NN
.,.
I,PRP
slept,VBP
in,IN
my,PRP$
slip,NN
last,JJ
night,NN
.,.
I,PRP
handwash,VBP
my,PRP$
slips,NNS
.,.
That,DT
slip,NN
is,VBZ
too,RB
long,RB
for,IN
that,DT
dress,NN
.,.
Use,VB
these,DT
slippers,NNS
.,.
Where,WRB
are,VBP
my,PRP$
slippers,NNS
?,.
Those,DT
are,VBP
toilet,JJ
slippers,NNS
.,.
I,PRP
love,VBP
these,DT
furry,JJ
slippers,NNS
.,.
If,IN
your,PRP$
feet,NNS
are,VBP
cold,JJ
",",","
wear,VB
your,PRP$
slippers,NNS
.,.
I,PRP
keep,VBP
all,DT
our,PRP$
slippers,NNS
in,IN
this,DT
basket,NN
.,.
The,DT
dog,NN
chewed,VBD
my,PRP$
slipper,NN
.,.
I,PRP
do,VBP
n't,RB
like,VB
wearing,VBG
slippers,NNS
at,IN
home,NN
.,.
Would,MD
you,PRP
like,IN
slippers,NNS
?,.
I,PRP
ca,MD
n't,RB
find,VB
my,PRP$
slippers,NNS
.,.
There,EX
were,VBD
holes,NNS
in,IN
his,PRP$
sneakers,NNS
.,.
He,PRP
needed,VBD
new,JJ
sneakers,NNS
for,IN
soccer,NN
.,.
His,PRP$
sneakers,NNS
got,VBD
very,RB
muddy,JJ
.,.
Larry,NNP
had,VBD
very,RB
big,JJ
sneakers,NNS
.,.
Ian,NNP
wore,VBD
nothing,NN
but,CC
sneakers,NNS
.,.
Can,MD
I,PRP
put,VB
my,PRP$
sneakers,NNS
in,IN
the,DT
dryer,NN
?,.
Have,VBP
you,PRP
seen,VBN
my,PRP$
sneakers,NNS
?,.
Are,NNP
tennis,NN
shoes,NNS
different,JJ
from,IN
sneakers,NNS
?,.
I,PRP
got,VBD
my,PRP$
sneakers,NNS
all,DT
wet,VBP
.,.
You,PRP
left,VBD
your,PRP$
sneakers,NNS
under,IN
the,DT
bed,NN
.,.
His,PRP$
socks,NNS
did,VBD
not,RB
match,VB
.,.
He,PRP
had,VBD
many,JJ
holes,NNS
in,IN
his,PRP$
socks,NNS
.,.
They,PRP
sell,VBP
many,JJ
cute,NN
socks,NNS
.,.
The,DT
socks,NNS
were,VBD
too,RB
small,JJ
for,IN
him,PRP
.,.
You,PRP
need,VBP
to,TO
wash,VB
your,PRP$
socks,NNS
.,.
The,DT
dryer,NN
ate,VB
my,PRP$
sock,NN
.,.
You,PRP
got,VBD
blisters,NNS
because,IN
you,PRP
did,VBD
n't,RB
wear,VB
socks,NNS
.,.
Are,VBP
these,DT
your,PRP$
dirty,NN
socks,NNS
?,.
Who,WP
left,VBD
their,PRP$
socks,NNS
in,IN
the,DT
kitchen,NN
?,.
I,PRP
hate,VBP
it,PRP
when,WRB
my,PRP$
socks,NNS
get,VBP
wet,JJ
.,.
Her,PRP$
stockings,NNS
ripped,VBN
.,.
Paula,NNP
always,RB
wore,VBD
stockings,NNS
.,.
It,PRP
was,VBD
too,RB
hot,JJ
to,TO
be,VB
wearing,JJ
stockings,NNS
.,.
They,PRP
were,VBD
selling,VBG
stockings,NNS
for,IN
a,DT
cheap,JJ
price,NN
.,.
She,PRP
always,RB
had,VBD
to,TO
buy,VB
new,JJ
stockings,NNS
.,.
There,EX
is,VBZ
a,DT
run,NN
in,IN
your,PRP$
stocking,NN
.,.
He,PRP
went,VBD
outside,RB
in,IN
his,PRP$
stocking,VBG
feet,NNS
.,.
Stockings,NNS
should,MD
be,VB
hand,NN
washed,VBN
.,.
Are,IN
these,DT
my,PRP$
stockings,NNS
or,CC
yours,NNS
?,.
The,DT
children,NNS
hung,VBD
Christmas,NNP
stockings,NNS
on,IN
the,DT
fireplace,NN
.,.
John,NNP
looked,VBD
very,RB
good,JJ
in,IN
a,DT
suit,NN
.,.
They,PRP
were,VBD
all,DT
required,VBN
to,TO
wear,VB
suits,NNS
.,.
Liam,NNP
had,VBD
his,PRP$
suit,NN
tailored,VBD
.,.
He,PRP
had,VBD
to,TO
get,VB
a,DT
new,JJ
suit,NN
.,.
He,PRP
spilled,VBD
juice,NN
on,IN
his,PRP$
white,JJ
suit,NN
.,.
The,DT
dress,NN
code,NN
was,VBD
for,IN
business,NN
suits,NNS
.,.
Could,NNP
you,PRP
please,VBP
dry,JJ
clean,JJ
my,PRP$
suits,NNS
?,.
He,PRP
had,VBD
many,JJ
expensive,JJ
suits,NNS
in,IN
his,PRP$
closet,NN
.,.
It,PRP
's,VBZ
an,DT
Armani,NNP
suit,NN
.,.
Many,JJ
business,NN
women,NNS
wear,VBP
suits,NNS
.,.
It,PRP
's,VBZ
cold,JJ
enough,RB
to,TO
wear,VB
sweaters,NNS
again,RB
.,.
Amy,NNP
was,VBD
always,RB
wearing,VBG
her,PRP$
brother,NN
's,POS
sweater,NN
.,.
Paul,NNP
ripped,VBD
his,PRP$
sweater,NN
when,WRB
he,PRP
fell,VBD
.,.
Ryan,NNP
has,VBZ
some,DT
of,IN
the,DT
most,RBS
interesting,JJ
sweaters,NNS
.,.
Mark,NNP
loved,VBD
wearing,VBG
sweaters,NNS
.,.
This,DT
sweater,NN
is,VBZ
itchy,JJ
.,.
Cashmere,JJ
sweaters,NNS
are,VBP
so,RB
soft,JJ
.,.
Can,MD
I,PRP
borrow,VB
a,DT
sweater,NN
?,.
Do,VBP
n't,RB
put,VB
sweaters,NNS
in,IN
the,DT
dryer,NN
.,.
This,DT
sweater,NN
must,MD
be,VB
dry,JJ
cleaned,VBN
.,.
Bob,NNP
does,VBZ
n't,RB
know,VB
how,WRB
to,TO
wear,VB
a,DT
tie,NN
.,.
We,PRP
gave,VBD
father,PRP
a,DT
tie,NN
for,IN
his,PRP$
birthday,NN
.,.
He,PRP
had,VBD
to,TO
wear,VB
a,DT
tie,NN
to,TO
work,VB
.,.
Larry,NNP
always,RB
wore,VBD
a,DT
red,JJ
tie,NN
.,.
He,PRP
preferred,VBD
not,RB
wearing,VBG
a,DT
tie,NN
.,.
He,PRP
has,VBZ
quite,RB
a,DT
tie,JJ
collection,NN
.,.
This,DT
restaurant,NN
requires,VBZ
a,DT
coat,NN
and,CC
tie,NN
.,.
Here,RB
",",","
I,PRP
'll,MD
help,VB
you,PRP
tie,VB
your,PRP$
tie,NN
.,.
I,PRP
spilled,VBD
gravy,NN
on,IN
my,PRP$
tie,NN
!,.
After,IN
the,DT
meeting,NN
",",","
the,DT
men,NNS
loosened,VBD
their,PRP$
ties,NNS
.,.
His,PRP$
trousers,NNS
were,VBD
too,RB
short,JJ
.,.
His,PRP$
mother,NN
ironed,VBD
his,PRP$
trousers,NNS
for,IN
him,PRP
.,.
There,EX
was,VBD
a,DT
wine,NN
stain,NN
on,IN
his,PRP$
trousers,NNS
.,.
These,DT
are,VBP
women,NNS
's,POS
trousers,NNS
.,.
I,PRP
hate,VBP
those,DT
plaid,JJ
trousers,NNS
.,.
These,DT
wool,JJ
trousers,NNS
are,VBP
itchy,JJ
.,.
He,PRP
kept,VBD
his,PRP$
trousers,NNS
up,RP
with,IN
a,DT
belt,NN
.,.
The,DT
dog,NN
grabbed,VBD
him,PRP
by,IN
his,PRP$
trousers,NNS
.,.
Do,VBP
you,PRP
sell,VB
trousers,NNS
here,RB
?,.
Do,VBP
you,PRP
have,VBP
trousers,NNS
in,IN
my,PRP$
size,NN
?,.
She,PRP
went,VBD
to,TO
buy,VB
more,JJR
underwear,JJ
.,.
Mia,NNP
had,VBD
n't,RB
bought,VBN
new,JJ
underwear,JJ
in,IN
years,NNS
.,.
I,PRP
could,MD
see,VB
Carl,NNP
's,POS
underwear,JJ
.,.
I,PRP
dislike,VBP
hanging,VBG
my,PRP$
underwear,JJ
outside,JJ
to,TO
dry,VB
.,.
The,DT
sisters,NNS
went,VBD
underwear,JJ
shopping,NN
today,NN
.,.
It,PRP
's,VBZ
hard,JJ
to,TO
find,VB
comfortable,JJ
underwear,JJ
.,.
Do,VBP
n't,RB
put,VB
this,DT
underwear,NN
in,IN
the,DT
dryer,NN
.,.
He,PRP
gave,VBD
me,PRP
silk,NN
underwear,JJ
.,.
They,PRP
sell,VBP
good,JJ
quality,NN
underwear,IN
there,RB
.,.
You,PRP
should,MD
pack,VB
a,DT
lot,NN
of,IN
warm,JJ
underwear,NN
.,.
She,PRP
disliked,VBD
her,PRP
school,NN
uniform,NN
.,.
They,PRP
were,VBD
all,DT
required,VBN
to,TO
wear,VB
uniforms,NNS
.,.
The,DT
police,NN
uniform,NN
was,VBD
intimidating,VBG
.,.
They,PRP
were,VBD
planning,VBG
to,TO
re-design,VB
the,DT
uniform,NN
.,.
The,DT
uniform,NN
was,VBD
created,VBN
by,IN
a,DT
famous,JJ
designer,NN
.,.
This,DT
is,VBZ
the,DT
military,NN
's,POS
desert,JJ
uniform,NN
.,.
The,DT
man,NN
was,VBD
wearing,VBG
an,DT
electric,JJ
company,NN
uniform,NN
.,.
I,PRP
like,IN
the,DT
hockey,NN
team,NN
's,POS
new,JJ
uniform,NN
.,.
They,PRP
have,VBP
uniforms,NNS
for,IN
home,NN
and,CC
away,RB
games,NNS
.,.
Your,PRP$
uniform,JJ
needs,NNS
ironing,VBG
.,.
Peter,NNP
's,POS
vest,JJS
made,VBD
him,PRP
look,VB
elegant,JJ
.,.
He,PRP
wore,VBD
a,DT
velvet,NN
vest,NN
.,.
Sam,NNP
's,POS
vest,NN
looked,VBD
similar,JJ
to,TO
Ben,NNP
's,POS
.,.
William,NNP
disliked,VBD
wearing,VBG
vests,NNS
.,.
Larry,NNP
's,POS
grandfather,NN
gave,VBD
him,PRP
his,PRP$
favorite,JJ
vest,NN
.,.
That,DT
's,VBZ
a,DT
nice,JJ
sweater,NN
vest,NN
.,.
He,PRP
wore,VBD
a,DT
sheriff,NN
's,POS
star,NN
on,IN
his,PRP$
vest,NN
.,.
I,PRP
love,VBP
that,IN
leather,JJR
vest,NN
.,.
Vests,NNS
are,VBP
too,RB
hot,JJ
to,TO
wear,VB
in,IN
summer,NN
.,.
I,PRP
ca,MD
n't,RB
find,VB
my,PRP$
tuxedo,JJ
vest,NN
.,.
I,PRP
lost,VBD
my,PRP$
beige,JJ
sweater,NN
.,.
Beige,NNP
is,VBZ
slightly,RB
darker,JJR
than,IN
white,JJ
.,.
Her,PRP$
wedding,NN
dress,NN
